id,file,line,literal,note
cs_bc043177,Assets/_StripCasino/Scripts/Spine/BGM.cs,11,"""背景音乐""",Hardcoded C# string. Manual review needed.
cs_6949b8ce,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,11,"""UI组件""",Hardcoded C# string. Manual review needed.
cs_171a817d,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,27,"""Spine动画器总控制""",Hardcoded C# string. Manual review needed.
cs_92f8dba2,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,32,"""男主自定义名称带入""",Hardcoded C# string. Manual review needed.
cs_f8b98984,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,44,"""这是哪个动画需要的对话""",Hardcoded C# string. Manual review needed.
cs_500450a0,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,47,"""对话，背景，角色""",Hardcoded C# string. Manual review needed.
cs_559dfbe2,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,70,"""自动播放""",Hardcoded C# string. Manual review needed.
cs_8ad8271a,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,82,"""自动模式已""",Hardcoded C# string. Manual review needed.
cs_3f1ce1b9,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,82,"""开启""",Hardcoded C# string. Manual review needed.
cs_911e4556,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,82,"""关闭""",Hardcoded C# string. Manual review needed.
cs_91c7676d,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,110,"""要播放的AVG是：""",Hardcoded C# string. Manual review needed.
cs_2c87d3e0,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,118,"""TextSpeed""",Hardcoded C# string. Manual review needed.
cs_548d731b,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,120,"""Read""",Hardcoded C# string. Manual review needed.
cs_558a770b,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,187,"""跳过遮蔽""",Hardcoded C# string. Manual review needed.
cs_601fc28f,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,204,"""对话已强制结束并重置""",Hardcoded C# string. Manual review needed.
cs_32d801a3,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,214,"""language""",Hardcoded C# string. Manual review needed.
cs_da658f1a,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,218,"""TXT_Japanese/J_StartStory_01""",Hardcoded C# string. Manual review needed.
cs_a1ba7c20,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,221,"""TXT_Japanese/J_StartWork_01""",Hardcoded C# string. Manual review needed.
cs_fe2e79fe,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,224,"""TXT_Japanese/J_StartShop_01""",Hardcoded C# string. Manual review needed.
cs_a0df3f16,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,225,"""TXT_Japanese/J_StartShop_02""",Hardcoded C# string. Manual review needed.
cs_d144e328,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,232,"""TXT_Japanese/Anto_J/J_Anto_CG_01_1""",Hardcoded C# string. Manual review needed.
cs_a7b26292,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,233,"""TXT_Japanese/Anto_J/J_Anto_CG_01_2""",Hardcoded C# string. Manual review needed.
cs_82ae91b8,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,234,"""TXT_Japanese/Anto_J/J_Anto_CG_01_3""",Hardcoded C# string. Manual review needed.
cs_ff45a5be,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,235,"""TXT_Japanese/Anto_J/J_Anto_CG_01_4""",Hardcoded C# string. Manual review needed.
cs_4438b792,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,237,"""TXT_Japanese/Anto_J/J_Anto_CG_02_1""",Hardcoded C# string. Manual review needed.
cs_252362ba,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,238,"""TXT_Japanese/Anto_J/J_Anto_CG_02_2""",Hardcoded C# string. Manual review needed.
cs_d1b988ca,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,239,"""TXT_Japanese/Anto_J/J_Anto_CG_02_3""",Hardcoded C# string. Manual review needed.
cs_b2dc3ef1,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,240,"""TXT_Japanese/Anto_J/J_Anto_CG_02_4""",Hardcoded C# string. Manual review needed.
cs_92d953ab,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,242,"""TXT_Japanese/Anto_J/J_Anto_CG_03_1""",Hardcoded C# string. Manual review needed.
cs_a2124ff9,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,243,"""TXT_Japanese/Anto_J/J_Anto_CG_03_2""",Hardcoded C# string. Manual review needed.
cs_e0e00ed3,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,244,"""TXT_Japanese/Anto_J/J_Anto_CG_03_3""",Hardcoded C# string. Manual review needed.
cs_8be45065,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,245,"""TXT_Japanese/Anto_J/J_Anto_CG_03_4""",Hardcoded C# string. Manual review needed.
cs_c672e79d,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,247,"""TXT_Japanese/Anto_J/J_Anto_CG_04_1""",Hardcoded C# string. Manual review needed.
cs_a09bcc35,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,248,"""TXT_Japanese/Anto_J/J_Anto_CG_04_2""",Hardcoded C# string. Manual review needed.
cs_531beca5,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,249,"""TXT_Japanese/Anto_J/J_Anto_CG_04_3""",Hardcoded C# string. Manual review needed.
cs_eb1365fc,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,250,"""TXT_Japanese/Anto_J/J_Anto_CG_04_4""",Hardcoded C# string. Manual review needed.
cs_3e53d3ce,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,252,"""TXT_Japanese/Anto_J/J_Anto_CG_05_1""",Hardcoded C# string. Manual review needed.
cs_dbeb9404,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,253,"""TXT_Japanese/Anto_J/J_Anto_CG_05_2""",Hardcoded C# string. Manual review needed.
cs_d80ceba6,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,254,"""TXT_Japanese/Anto_J/J_Anto_CG_05_3""",Hardcoded C# string. Manual review needed.
cs_9ba4b000,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,255,"""TXT_Japanese/Anto_J/J_Anto_CG_05_4""",Hardcoded C# string. Manual review needed.
cs_eb4fb7bc,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,257,"""TXT_Japanese/Anto_J/J_Anto_CG_06_1""",Hardcoded C# string. Manual review needed.
cs_6f29e66c,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,258,"""TXT_Japanese/Anto_J/J_Anto_CG_06_2""",Hardcoded C# string. Manual review needed.
cs_3e7e4bac,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,259,"""TXT_Japanese/Anto_J/J_Anto_CG_06_3""",Hardcoded C# string. Manual review needed.
cs_a7f62eb7,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,260,"""TXT_Japanese/Anto_J/J_Anto_CG_06_4""",Hardcoded C# string. Manual review needed.
cs_512f2c6d,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,262,"""TXT_Japanese/Anto_J/J_Anto_CG_07_1""",Hardcoded C# string. Manual review needed.
cs_1bd7f1df,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,263,"""TXT_Japanese/Anto_J/J_Anto_CG_07_2""",Hardcoded C# string. Manual review needed.
cs_dc8702ad,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,264,"""TXT_Japanese/Anto_J/J_Anto_CG_07_3""",Hardcoded C# string. Manual review needed.
cs_5ff1715b,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,265,"""TXT_Japanese/Anto_J/J_Anto_CG_07_4""",Hardcoded C# string. Manual review needed.
cs_841df483,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,267,"""TXT_Japanese/Anto_J/J_Anto_CG_08_1""",Hardcoded C# string. Manual review needed.
cs_d1c031c3,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,268,"""TXT_Japanese/Anto_J/J_Anto_CG_08_2""",Hardcoded C# string. Manual review needed.
cs_a64fcaf3,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,269,"""TXT_Japanese/Anto_J/J_Anto_CG_08_3""",Hardcoded C# string. Manual review needed.
cs_08b2aa06,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,270,"""TXT_Japanese/Anto_J/J_Anto_CG_08_4""",Hardcoded C# string. Manual review needed.
cs_20f2d35c,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,272,"""TXT_Japanese/Anto_J/J_Anto_CG_09_1""",Hardcoded C# string. Manual review needed.
cs_0a8c9c96,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,273,"""TXT_Japanese/Anto_J/J_Anto_CG_09_2""",Hardcoded C# string. Manual review needed.
cs_4f427e24,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,274,"""TXT_Japanese/Anto_J/J_Anto_CG_09_3""",Hardcoded C# string. Manual review needed.
cs_a31a09b2,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,275,"""TXT_Japanese/Anto_J/J_Anto_CG_09_4""",Hardcoded C# string. Manual review needed.
cs_b2ff7127,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,277,"""TXT_Japanese/Anto_J/J_Anto_CG_10_1""",Hardcoded C# string. Manual review needed.
cs_e8e7932f,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,278,"""TXT_Japanese/Anto_J/J_Anto_CG_10_2""",Hardcoded C# string. Manual review needed.
cs_249084db,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,279,"""TXT_Japanese/Anto_J/J_Anto_CG_10_3""",Hardcoded C# string. Manual review needed.
cs_90a74c98,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,280,"""TXT_Japanese/Anto_J/J_Anto_CG_10_4""",Hardcoded C# string. Manual review needed.
cs_1146c21a,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,287,"""TXT_Japanese/Hetty_J/J_Hetty_CG_01_1""",Hardcoded C# string. Manual review needed.
cs_74a00f8e,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,288,"""TXT_Japanese/Hetty_J/J_Hetty_CG_01_2""",Hardcoded C# string. Manual review needed.
cs_357d761e,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,289,"""TXT_Japanese/Hetty_J/J_Hetty_CG_01_3""",Hardcoded C# string. Manual review needed.
cs_11540f23,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,290,"""TXT_Japanese/Hetty_J/J_Hetty_CG_01_4""",Hardcoded C# string. Manual review needed.
cs_b6d50dcb,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,292,"""TXT_Japanese/Hetty_J/J_Hetty_CG_02_1""",Hardcoded C# string. Manual review needed.
cs_f40cf169,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,293,"""TXT_Japanese/Hetty_J/J_Hetty_CG_02_2""",Hardcoded C# string. Manual review needed.
cs_97ba8ccf,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,294,"""TXT_Japanese/Hetty_J/J_Hetty_CG_02_3""",Hardcoded C# string. Manual review needed.
cs_baef0c11,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,295,"""TXT_Japanese/Hetty_J/J_Hetty_CG_02_4""",Hardcoded C# string. Manual review needed.
cs_b4ae7277,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,297,"""TXT_Japanese/Hetty_J/J_Hetty_CG_03_1""",Hardcoded C# string. Manual review needed.
cs_ee2767cb,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,298,"""TXT_Japanese/Hetty_J/J_Hetty_CG_03_2""",Hardcoded C# string. Manual review needed.
cs_c2f44ee3,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,299,"""TXT_Japanese/Hetty_J/J_Hetty_CG_03_3""",Hardcoded C# string. Manual review needed.
cs_c19c7f83,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,300,"""TXT_Japanese/Hetty_J/J_Hetty_CG_03_4""",Hardcoded C# string. Manual review needed.
cs_21f7b967,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,302,"""TXT_Japanese/Hetty_J/J_Hetty_CG_04_1""",Hardcoded C# string. Manual review needed.
cs_ba51dbed,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,303,"""TXT_Japanese/Hetty_J/J_Hetty_CG_04_2""",Hardcoded C# string. Manual review needed.
cs_a81a741b,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,304,"""TXT_Japanese/Hetty_J/J_Hetty_CG_04_3""",Hardcoded C# string. Manual review needed.
cs_a36caf1d,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,305,"""TXT_Japanese/Hetty_J/J_Hetty_CG_04_4""",Hardcoded C# string. Manual review needed.
cs_843e47bb,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,307,"""TXT_Japanese/Hetty_J/J_Hetty_CG_05_1""",Hardcoded C# string. Manual review needed.
cs_43c71127,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,308,"""TXT_Japanese/Hetty_J/J_Hetty_CG_05_2""",Hardcoded C# string. Manual review needed.
cs_a2923857,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,309,"""TXT_Japanese/Hetty_J/J_Hetty_CG_05_3""",Hardcoded C# string. Manual review needed.
cs_d56b2596,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,310,"""TXT_Japanese/Hetty_J/J_Hetty_CG_05_4""",Hardcoded C# string. Manual review needed.
cs_b781308e,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,312,"""TXT_Japanese/Hetty_J/J_Hetty_CG_06_1""",Hardcoded C# string. Manual review needed.
cs_ef8e59b4,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,313,"""TXT_Japanese/Hetty_J/J_Hetty_CG_06_2""",Hardcoded C# string. Manual review needed.
cs_381f88a2,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,314,"""TXT_Japanese/Hetty_J/J_Hetty_CG_06_3""",Hardcoded C# string. Manual review needed.
cs_0721a7bc,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,315,"""TXT_Japanese/Hetty_J/J_Hetty_CG_06_4""",Hardcoded C# string. Manual review needed.
cs_e82c49ca,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,317,"""TXT_Japanese/Hetty_J/J_Hetty_CG_07_1""",Hardcoded C# string. Manual review needed.
cs_3d422cde,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,318,"""TXT_Japanese/Hetty_J/J_Hetty_CG_07_2""",Hardcoded C# string. Manual review needed.
cs_4e432c66,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,319,"""TXT_Japanese/Hetty_J/J_Hetty_CG_07_3""",Hardcoded C# string. Manual review needed.
cs_f5f77505,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,320,"""TXT_Japanese/Hetty_J/J_Hetty_CG_07_4""",Hardcoded C# string. Manual review needed.
cs_ca7054a9,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,322,"""TXT_Japanese/Hetty_J/J_Hetty_CG_08_1""",Hardcoded C# string. Manual review needed.
cs_22ad049b,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,323,"""TXT_Japanese/Hetty_J/J_Hetty_CG_08_2""",Hardcoded C# string. Manual review needed.
cs_4a1bdd3d,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,324,"""TXT_Japanese/Hetty_J/J_Hetty_CG_08_3""",Hardcoded C# string. Manual review needed.
cs_a2c9cc83,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,325,"""TXT_Japanese/Hetty_J/J_Hetty_CG_08_4""",Hardcoded C# string. Manual review needed.
cs_a9974f5d,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,327,"""TXT_Japanese/Hetty_J/J_Hetty_CG_09_1""",Hardcoded C# string. Manual review needed.
cs_91a0d0d1,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,328,"""TXT_Japanese/Hetty_J/J_Hetty_CG_09_2""",Hardcoded C# string. Manual review needed.
cs_85f7edc9,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,329,"""TXT_Japanese/Hetty_J/J_Hetty_CG_09_3""",Hardcoded C# string. Manual review needed.
cs_0941b3dc,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,330,"""TXT_Japanese/Hetty_J/J_Hetty_CG_09_4""",Hardcoded C# string. Manual review needed.
cs_cccb3a49,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,332,"""TXT_Japanese/Hetty_J/J_Hetty_CG_10_1""",Hardcoded C# string. Manual review needed.
cs_92b21d77,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,333,"""TXT_Japanese/Hetty_J/J_Hetty_CG_10_2""",Hardcoded C# string. Manual review needed.
cs_55803d71,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,334,"""TXT_Japanese/Hetty_J/J_Hetty_CG_10_3""",Hardcoded C# string. Manual review needed.
cs_047a70a3,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,335,"""TXT_Japanese/Hetty_J/J_Hetty_CG_10_4""",Hardcoded C# string. Manual review needed.
cs_85f9bf83,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,343,"""TXT_Japanese/Alice_J/J_Alice_CG_01_1""",Hardcoded C# string. Manual review needed.
cs_905959a7,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,344,"""TXT_Japanese/Alice_J/J_Alice_CG_01_2""",Hardcoded C# string. Manual review needed.
cs_b62e8807,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,345,"""TXT_Japanese/Alice_J/J_Alice_CG_01_3""",Hardcoded C# string. Manual review needed.
cs_6e0a524b,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,346,"""TXT_Japanese/Alice_J/J_Alice_CG_01_4""",Hardcoded C# string. Manual review needed.
cs_0d0f0827,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,348,"""TXT_Japanese/Alice_J/J_Alice_CG_02_1""",Hardcoded C# string. Manual review needed.
cs_ebb06705,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,349,"""TXT_Japanese/Alice_J/J_Alice_CG_02_2""",Hardcoded C# string. Manual review needed.
cs_e51cffaa,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,350,"""TXT_Japanese/Alice_J/J_Alice_CG_02_3""",Hardcoded C# string. Manual review needed.
cs_237a5b04,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,351,"""TXT_Japanese/Alice_J/J_Alice_CG_02_4""",Hardcoded C# string. Manual review needed.
cs_f39352da,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,353,"""TXT_Japanese/Alice_J/J_Alice_CG_03_1""",Hardcoded C# string. Manual review needed.
cs_720e3976,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,354,"""TXT_Japanese/Alice_J/J_Alice_CG_03_2""",Hardcoded C# string. Manual review needed.
cs_6250fcae,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,355,"""TXT_Japanese/Alice_J/J_Alice_CG_03_3""",Hardcoded C# string. Manual review needed.
cs_2c2ef492,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,356,"""TXT_Japanese/Alice_J/J_Alice_CG_03_4""",Hardcoded C# string. Manual review needed.
cs_7ab1102a,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,358,"""TXT_Japanese/Alice_J/J_Alice_CG_04_1""",Hardcoded C# string. Manual review needed.
cs_7e023ec8,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,359,"""TXT_Japanese/Alice_J/J_Alice_CG_04_2""",Hardcoded C# string. Manual review needed.
cs_807670ad,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,360,"""TXT_Japanese/Alice_J/J_Alice_CG_04_3""",Hardcoded C# string. Manual review needed.
cs_242640d3,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,361,"""TXT_Japanese/Alice_J/J_Alice_CG_04_4""",Hardcoded C# string. Manual review needed.
cs_5e098ac5,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,363,"""TXT_Japanese/Alice_J/J_Alice_CG_05_1""",Hardcoded C# string. Manual review needed.
cs_7df148d1,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,364,"""TXT_Japanese/Alice_J/J_Alice_CG_05_2""",Hardcoded C# string. Manual review needed.
cs_75a35139,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,365,"""TXT_Japanese/Alice_J/J_Alice_CG_05_3""",Hardcoded C# string. Manual review needed.
cs_f016a7b5,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,366,"""TXT_Japanese/Alice_J/J_Alice_CG_05_4""",Hardcoded C# string. Manual review needed.
cs_20a394f1,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,368,"""TXT_Japanese/Alice_J/J_Alice_CG_06_1""",Hardcoded C# string. Manual review needed.
cs_b71ec5bb,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,369,"""TXT_Japanese/Alice_J/J_Alice_CG_06_2""",Hardcoded C# string. Manual review needed.
cs_7a1efa88,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,370,"""TXT_Japanese/Alice_J/J_Alice_CG_06_3""",Hardcoded C# string. Manual review needed.
cs_2af6696e,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,371,"""TXT_Japanese/Alice_J/J_Alice_CG_06_4""",Hardcoded C# string. Manual review needed.
cs_6b267918,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,373,"""TXT_Japanese/Alice_J/J_Alice_CG_07_1""",Hardcoded C# string. Manual review needed.
cs_225df394,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,374,"""TXT_Japanese/Alice_J/J_Alice_CG_07_2""",Hardcoded C# string. Manual review needed.
cs_18158304,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,375,"""TXT_Japanese/Alice_J/J_Alice_CG_07_3""",Hardcoded C# string. Manual review needed.
cs_f41195d8,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,376,"""TXT_Japanese/Alice_J/J_Alice_CG_07_4""",Hardcoded C# string. Manual review needed.
cs_22b558d0,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,378,"""TXT_Japanese/Alice_J/J_Alice_CG_08_1""",Hardcoded C# string. Manual review needed.
cs_c8ba76ca,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,379,"""TXT_Japanese/Alice_J/J_Alice_CG_08_2""",Hardcoded C# string. Manual review needed.
cs_03ca1577,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,380,"""TXT_Japanese/Alice_J/J_Alice_CG_08_3""",Hardcoded C# string. Manual review needed.
cs_68c03c71,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,381,"""TXT_Japanese/Alice_J/J_Alice_CG_08_4""",Hardcoded C# string. Manual review needed.
cs_4a1d352f,Assets/_StripCasino/Scripts/Spine/DialogSystem.cs,383,"""TXT_Japanese/Alice_J/J_Alice_CG_09_1""",Hardcoded C# string. Manual review needed.
